id;fecha;tipo;accion;que;plataforma_pago;cantidad;detalle1;detalle2;created_at;updated_at
1908;2023-08-30T00:00:00-02:00;Viajes/ Transporte;Gasto;Gasolina;LaCaixa;50;Coche Yolanda;;2025-04-04T00:00:00-02:00;2025-04-04T00:00:00-02:00
1909;2023-08-30T00:00:00-02:00;Comida;Gasto;Restaurante;LaCaixa;32.3;Invitar Xim;Fujiyama;2025-04-04T00:00:00-02:00;2025-04-04T00:00:00-02:00
1910;2023-08-31T00:00:00-02:00;Comida;Gasto;Restaurante;Cdc;12;;Dos Hermanos;2025-04-04T00:00:00-02:00;2025-04-04T00:00:00-02:00
1911;2023-09-01T00:00:00-02:00;Empleo;Ingreso;EFIWATT;LaCaixa;1970.48;;;2025-04-04T00:00:00-02:00;2025-04-04T00:00:00-02:00
1912;2023-09-01T00:00:00-02:00;Otros Gastos;Gasto;Cosas del piso;LaCaixa;40;Cuota TV 17;680;2025-04-04T00:00:00-02:00;2025-04-04T00:00:00-02:00
1913;2023-09-01T00:00:00-02:00;Piso JB38;Inversión;Hipoteca;LaCaixa;501.53;21;-10194.93;2025-04-04T00:00:00-02:00;2025-04-04T00:00:00-02:00
1914;2023-09-01T00:00:00-02:00;Piso JB38;Inversión;Seguro Vida;LaCaixa;18.39;;;2025-04-04T00:00:00-02:00;2025-04-04T00:00:00-02:00
1915;2023-09-01T00:00:00-02:00;Piso JB38;Inversión;Seguro hogar;LaCaixa;29.47;;;2025-04-04T00:00:00-02:00;2025-04-04T00:00:00-02:00
1916;2023-09-01T00:00:00-02:00;Piso JB38;Inversión;Alarma;LaCaixa;52.03;;;2025-04-04T00:00:00-02:00;2025-04-04T00:00:00-02:00
1917;2023-09-01T00:00:00-02:00;QFI;Gasto;Ocio;LaCaixa;65.6;Balance Triccount Pere;;2025-04-04T00:00:00-02:00;2025-04-04T00:00:00-02:00
1918;2023-09-01T00:00:00-02:00;Comida;Gasto;Supermercado;Cdc;5.88;Comida dia laborable;Eroski;2025-04-04T00:00:00-02:00;2025-04-04T00:00:00-02:00
1919;2023-09-01T00:00:00-02:00;Otros Gastos;Gasto;Cosas del piso;Cash;0;limpieza bimensual;Vicky;2025-04-04T00:00:00-02:00;2025-04-04T00:00:00-02:00
1920;2023-09-02T00:00:00-02:00;Café;Gasto;Bar;Cdc;1.6;;Bar Masters;2025-04-04T00:00:00-02:00;2025-04-04T00:00:00-02:00
1921;2023-09-02T00:00:00-02:00;Café;Gasto;Bar;Cdc;1.5;;Bertoldo;2025-04-04T00:00:00-02:00;2025-04-04T00:00:00-02:00
1922;2023-09-03T00:00:00-02:00;Comida;Gasto;Restaurante;LaCaixa;43.5;Comida con Yolanda;Tango Parrilla;2025-04-04T00:00:00-02:00;2025-04-04T00:00:00-02:00
1923;2023-09-03T00:00:00-02:00;Comida;Gasto;Supermercado;LaCaixa;2.93;;Bip Bip;2025-04-04T00:00:00-02:00;2025-04-04T00:00:00-02:00
1924;2023-09-04T00:00:00-02:00;Tools;Gasto;Moto;Cdc;233.48;Pneumáticos;Mallorca Motos;2025-04-04T00:00:00-02:00;2025-04-04T00:00:00-02:00
1925;2023-09-04T00:00:00-02:00;Otros Gastos;Gasto;Cosas del piso;LaCaixa;45.14;Factura luz Iberdrola (kWh);145.47;2025-04-04T00:00:00-02:00;2025-04-04T00:00:00-02:00
1926;2023-09-04T00:00:00-02:00;Piso JB38;Inversión;Reforma;LaCaixa;30.88;Colchón cuota 12/12;;2025-04-04T00:00:00-02:00;2025-04-04T00:00:00-02:00
1927;2023-09-05T00:00:00-02:00;Comida;Gasto;Supermercado;LaCaixa;3.2;;Chinos;2025-04-04T00:00:00-02:00;2025-04-04T00:00:00-02:00
1928;2023-09-06T00:00:00-02:00;Comida;Gasto;Supermercado;Cdc;5.19;Comida dia laborable;Eroski;2025-04-04T00:00:00-02:00;2025-04-04T00:00:00-02:00
1929;2023-09-06T00:00:00-02:00;Cripto D;Inversión;Cdc;Cdc;243.5;0,1 BTC;;2025-04-04T00:00:00-02:00;2025-04-04T00:00:00-02:00
1930;2023-09-06T00:00:00-02:00;Comida;Gasto;Bar;LaCaixa;11;Cena balonmano;Pepe;2025-04-04T00:00:00-02:00;2025-04-04T00:00:00-02:00
1931;2023-09-08T00:00:00-02:00;QFI;Gasto;Bar;Cdc;7.5;Reunión con Jaume Lloseta;Fleming Bar;2025-04-04T00:00:00-02:00;2025-04-04T00:00:00-02:00
1932;2023-09-08T00:00:00-02:00;Comida;Gasto;Supermercado;LaCaixa;2.07;Comida dia laborable;Eroski;2025-04-04T00:00:00-02:00;2025-04-04T00:00:00-02:00
1933;2023-09-08T00:00:00-02:00;Comida;Gasto;Restaurante;LaCaixa;7.49;;BurguerKing;2025-04-04T00:00:00-02:00;2025-04-04T00:00:00-02:00
1934;2023-09-09T00:00:00-02:00;Comida;Gasto;Restaurante;Cdc;20;Cena con Yolanda Palmanyola;La Encina;2025-04-04T00:00:00-02:00;2025-04-04T00:00:00-02:00
1935;2023-09-09T00:00:00-02:00;Piso JB38;Ingreso;Fianza;Cash;450;Pol;;2025-04-04T00:00:00-02:00;2025-04-04T00:00:00-02:00
1936;2023-09-11T00:00:00-02:00;Comida;Gasto;Supermercado;Cdc;14.54;Comida dia laborable;Eroski;2025-04-04T00:00:00-02:00;2025-04-04T00:00:00-02:00
1937;2023-09-12T00:00:00-02:00;Comida;Gasto;Supermercado;Cdc;3.05;Comida dia laborable;Eroski;2025-04-04T00:00:00-02:00;2025-04-04T00:00:00-02:00
1938;2023-09-12T00:00:00-02:00;Otros Gastos;Gasto;Cosas del piso;Cash;100;limpieza bimensual;Vicky;2025-04-04T00:00:00-02:00;2025-04-04T00:00:00-02:00
1939;2023-09-13T00:00:00-02:00;Tools;Gasto;AI;Cdc;3.25;API OpenAI;Openai;2025-04-04T00:00:00-02:00;2025-04-04T00:00:00-02:00
1940;2023-09-13T00:00:00-02:00;Comida;Gasto;Bar;Cdc;7.5;Comida dia laborable;Caruso;2025-04-04T00:00:00-02:00;2025-04-04T00:00:00-02:00
1941;2023-09-13T00:00:00-02:00;Comida;Gasto;Restaurante;Cdc;11;;KFC;2025-04-04T00:00:00-02:00;2025-04-04T00:00:00-02:00
1942;2023-09-14T00:00:00-02:00;Comida;Gasto;Supermercado;LaCaixa;11.76;Comida dia laborable;Eroski;2025-04-04T00:00:00-02:00;2025-04-04T00:00:00-02:00
1943;2023-09-14T00:00:00-02:00;Viajes/ Transporte;Gasto;Bus;Cdc;6.75;Aerobus bcn Carlos;Monbus;2025-04-04T00:00:00-02:00;2025-04-04T00:00:00-02:00
1944;2023-09-15T00:00:00-02:00;QFI;Gasto;Ludopatia;LaCaixa;200;Casino Bcn Carlos;Casino Bcn;2025-04-04T00:00:00-02:00;2025-04-04T00:00:00-02:00
1945;2023-09-15T00:00:00-02:00;Viajes/ Transporte;Gasto;Taxi;Cdc;7.45;Taxi bcn Carlos;Jobroco SL;2025-04-04T00:00:00-02:00;2025-04-04T00:00:00-02:00
1946;2023-09-15T00:00:00-02:00;QFI;Gasto;Ludopatia;Cash;150;Casino Bcn Carlos;Casino Bcn;2025-04-04T00:00:00-02:00;2025-04-04T00:00:00-02:00
1947;2023-09-16T00:00:00-02:00;QFI;Gasto;Ocio;LaCaixa;70;Masage bcn Carlos;;2025-04-04T00:00:00-02:00;2025-04-04T00:00:00-02:00
1948;2023-09-16T00:00:00-02:00;QFI;Gasto;Bebida;LaCaixa;60;Copas Bcn Carlos;Ginmouth;2025-04-04T00:00:00-02:00;2025-04-04T00:00:00-02:00
1949;2023-09-17T00:00:00-02:00;Café;Gasto;Bar;LaCaixa;8.9;Bcn Carlos;La Cort Montseny;2025-04-04T00:00:00-02:00;2025-04-04T00:00:00-02:00
1950;2023-09-17T00:00:00-02:00;QFI;Gasto;Bebida;LaCaixa;48;Copas Bcn Carlos;Gatsby;2025-04-04T00:00:00-02:00;2025-04-04T00:00:00-02:00
1951;2023-09-17T00:00:00-02:00;QFI;Gasto;Bebida;LaCaixa;11;Copas Bcn Carlos;Jaleo;2025-04-04T00:00:00-02:00;2025-04-04T00:00:00-02:00
1952;2023-09-17T00:00:00-02:00;QFI;Gasto;Bebida;LaCaixa;16;Copas Bcn Carlos;Discoteca;2025-04-04T00:00:00-02:00;2025-04-04T00:00:00-02:00
1953;2023-09-17T00:00:00-02:00;QFI;Gasto;Bebida;LaCaixa;36;Copas Bcn Carlos;La Fira;2025-04-04T00:00:00-02:00;2025-04-04T00:00:00-02:00
1954;2023-09-17T00:00:00-02:00;Viajes/ Transporte;Gasto;Metro;Cdc;5.15;Aeropuerto bcn Carlos;Metro Bcn;2025-04-04T00:00:00-02:00;2025-04-04T00:00:00-02:00
1955;2023-09-17T00:00:00-02:00;Comida;Gasto;Restaurante;Cdc;8.5;Comida Aeropuerto Bcn Carlos;Aeropuerto;2025-04-04T00:00:00-02:00;2025-04-04T00:00:00-02:00
1956;2023-09-17T00:00:00-02:00;Comida;Gasto;Supermercado;Cdc;7.37;;Chinos;2025-04-04T00:00:00-02:00;2025-04-04T00:00:00-02:00
1957;2023-09-18T00:00:00-02:00;Hobby;Gasto;Balonmano;LaCaixa;42;Camisetas partido talla;;2025-04-04T00:00:00-02:00;2025-04-04T00:00:00-02:00
1958;2023-09-19T00:00:00-02:00;Piso JB38;Ingreso;Alquiler;Cash;345;Pol Septiembre;;2025-04-04T00:00:00-02:00;2025-04-04T00:00:00-02:00
1959;2023-09-20T00:00:00-02:00;Tools;Gasto;Hosting;LaCaixa;6.04;marctonimas.com;SERED;2025-04-04T00:00:00-02:00;2025-04-04T00:00:00-02:00
1960;2023-09-20T00:00:00-02:00;Comida;Gasto;Supermercado;Cdc;11.68;;Bip Bip;2025-04-04T00:00:00-02:00;2025-04-04T00:00:00-02:00
1961;2023-09-20T00:00:00-02:00;Comida;Gasto;Restaurante;Cdc;24.7;Cena Yolanda;Pita Club;2025-04-04T00:00:00-02:00;2025-04-04T00:00:00-02:00
1962;2023-09-21T00:00:00-02:00;Café;Gasto;Supermercado;LaCaixa;1.01;Café trabajo;Eroski;2025-04-04T00:00:00-02:00;2025-04-04T00:00:00-02:00
1963;2023-09-21T00:00:00-02:00;Comida;Gasto;Supermercado;LaCaixa;2.75;Comida dia laborable;Eroski;2025-04-04T00:00:00-02:00;2025-04-04T00:00:00-02:00
1964;2023-09-21T00:00:00-02:00;Comida;Gasto;Bar;Cash;12;Cena balonmano;;2025-04-04T00:00:00-02:00;2025-04-04T00:00:00-02:00
1965;2023-09-21T00:00:00-02:00;Otros Gastos;Gasto;Corte Pelo;Cash;10;;;2025-04-04T00:00:00-02:00;2025-04-04T00:00:00-02:00
1966;2023-09-22T00:00:00-02:00;QFI;Gasto;Bebida;LaCaixa;42.5;Copas Discoteca;MiraBlau;2025-04-04T00:00:00-02:00;2025-04-04T00:00:00-02:00
1967;2023-09-22T00:00:00-02:00;Comida;Gasto;Bar;Cdc;8;Comida dia laborable;Caruso;2025-04-04T00:00:00-02:00;2025-04-04T00:00:00-02:00
1968;2023-09-22T00:00:00-02:00;Café;Gasto;Supermercado;Cdc;0.67;Café trabajo;Eroski;2025-04-04T00:00:00-02:00;2025-04-04T00:00:00-02:00
1969;2023-09-22T00:00:00-02:00;Comida;Gasto;Restaurante;Cash;12;Cena balonmano;;2025-04-04T00:00:00-02:00;2025-04-04T00:00:00-02:00
1970;2023-09-23T00:00:00-02:00;Comida;Gasto;Restaurante;LaCaixa;32;Santander Rafa;;2025-04-04T00:00:00-02:00;2025-04-04T00:00:00-02:00
1971;2023-09-23T00:00:00-02:00;QFI;Gasto;Bebida;LaCaixa;10;Copas Bar Santader Rafa;Terminal Sur Café;2025-04-04T00:00:00-02:00;2025-04-04T00:00:00-02:00
1972;2023-09-23T00:00:00-02:00;Café;Gasto;Bar;Cdc;2.5;Café Aeropuerto Santander Rafa;Aeropuerto;2025-04-04T00:00:00-02:00;2025-04-04T00:00:00-02:00
1973;2023-09-24T00:00:00-02:00;Viajes/ Transporte;Gasto;Vuelo Cork;Cdc;73.26;Viaje Cork;Ryanair;2025-04-04T00:00:00-02:00;2025-04-04T00:00:00-02:00
1974;2023-09-24T00:00:00-02:00;Comida;Gasto;Restaurante;Cash;48;Santander Rafa;;2025-04-04T00:00:00-02:00;2025-04-04T00:00:00-02:00
1975;2023-09-25T00:00:00-02:00;Tools;Gasto;Cosas del piso;LaCaixa;40;Internet piso;Movistar;2025-04-04T00:00:00-02:00;2025-04-04T00:00:00-02:00
1976;2023-09-25T00:00:00-02:00;Piso JB38;Ingreso;Alquiler;LaCaixa;400;José Septiembre;;2025-04-04T00:00:00-02:00;2025-04-04T00:00:00-02:00
1977;2023-09-25T00:00:00-02:00;Piso JB38;Inversión;CCPP;LaCaixa;75;;;2025-04-04T00:00:00-02:00;2025-04-04T00:00:00-02:00
1978;2023-09-25T00:00:00-02:00;Café;Gasto;Bar;Cdc;1.7;Café Santander Rafa;Peter&Pan;2025-04-04T00:00:00-02:00;2025-04-04T00:00:00-02:00
1979;2023-09-25T00:00:00-02:00;QFI;Gasto;Fiesta;LaCaixa;13;Entrada Halloween;Marina Sales;2025-04-04T00:00:00-02:00;2025-04-04T00:00:00-02:00
1980;2023-09-25T00:00:00-02:00;Café;Gasto;Bar;Cdc;2.5;Café Aeropuerto Santander Rafa;Aeropuerto;2025-04-04T00:00:00-02:00;2025-04-04T00:00:00-02:00
1981;2023-09-26T00:00:00-02:00;Comida;Gasto;Restaurante;LaCaixa;14;Cena balonmano;Tomatini;2025-04-04T00:00:00-02:00;2025-04-04T00:00:00-02:00
1982;2023-09-26T00:00:00-02:00;QFI;Gasto;Fiesta;Cdc;31.15;Entrada Halloween Pere y Marta;Crocantickets;2025-04-04T00:00:00-02:00;2025-04-04T00:00:00-02:00
1983;2023-09-26T00:00:00-02:00;Comida;Gasto;Supermercado;Cdc;19.09;Comida dia laborable;Eroski;2025-04-04T00:00:00-02:00;2025-04-04T00:00:00-02:00
1984;2023-09-27T00:00:00-02:00;Comida;Gasto;Supermercado;LaCaixa;2.19;;Chinos;2025-04-04T00:00:00-02:00;2025-04-04T00:00:00-02:00
1985;2023-09-28T00:00:00-02:00;Viajes/ Transporte;Gasto;Gasolina;LaCaixa;10;278;km;2025-04-04T00:00:00-02:00;2025-04-04T00:00:00-02:00
1986;2023-09-28T00:00:00-02:00;Comida;Gasto;Bar;LaCaixa;22;Cena balonmano;Indalo;2025-04-04T00:00:00-02:00;2025-04-04T00:00:00-02:00
1987;2023-09-29T00:00:00-02:00;Comida;Gasto;Bar;Cdc;4;Comida dia laborable;Caruso;2025-04-04T00:00:00-02:00;2025-04-04T00:00:00-02:00
1988;2023-09-30T00:00:00-02:00;Cripto D;Inversión;Cdc;Cdc;191.55;200 USDC;;2025-04-04T00:00:00-02:00;2025-04-04T00:00:00-02:00
1989;2023-09-30T00:00:00-02:00;Comida;Gasto;Supermercado;LaCaixa;38.95;;Mercadona;2025-04-04T00:00:00-02:00;2025-04-04T00:00:00-02:00
1990;2023-10-01T00:00:00-02:00;Empleo;Ingreso;EFIWATT;LaCaixa;1970.48;;;2025-04-04T00:00:00-02:00;2025-04-04T00:00:00-02:00
1991;2023-10-01T00:00:00-02:00;Otros Gastos;Gasto;Cosas del piso;LaCaixa;40;Cuota TV 18;720;2025-04-04T00:00:00-02:00;2025-04-04T00:00:00-02:00
1992;2023-10-01T00:00:00-02:00;Piso JB38;Inversión;Hipoteca;LaCaixa;501.53;22;-10696.46;2025-04-04T00:00:00-02:00;2025-04-04T00:00:00-02:00
1993;2023-10-01T00:00:00-02:00;Piso JB38;Inversión;Seguro Vida;LaCaixa;18.39;;;2025-04-04T00:00:00-02:00;2025-04-04T00:00:00-02:00
1994;2023-10-01T00:00:00-02:00;Piso JB38;Inversión;Seguro hogar;LaCaixa;29.47;;;2025-04-04T00:00:00-02:00;2025-04-04T00:00:00-02:00
1995;2023-10-01T00:00:00-02:00;Piso JB38;Inversión;Alarma;LaCaixa;52.03;;;2025-04-04T00:00:00-02:00;2025-04-04T00:00:00-02:00
1996;2023-10-01T00:00:00-02:00;Comida;Gasto;Bar;Cdc;6.82;Viaje Balonmano;Aeropuerto;2025-04-04T00:00:00-02:00;2025-04-04T00:00:00-02:00
1997;2023-10-01T00:00:00-02:00;Comida;Gasto;Bar;Cdc;6;Viaje Balonmano;San Remo;2025-04-04T00:00:00-02:00;2025-04-04T00:00:00-02:00
1998;2023-10-01T00:00:00-02:00;Viajes/ Transporte;Gasto;Taxi;LaCaixa;9.87;Cabify Santander Rafa;Cabify;2025-04-04T00:00:00-02:00;2025-04-04T00:00:00-02:00
1999;2023-10-01T00:00:00-02:00;Comida;Gasto;Restaurante;LaCaixa;16.07;Comida balonmano;KFC;2025-04-04T00:00:00-02:00;2025-04-04T00:00:00-02:00
2000;2023-10-02T00:00:00-02:00;Comida;Gasto;Supermercado;LaCaixa;15.07;Comida dia laborable;Eroski;2025-04-04T00:00:00-02:00;2025-04-04T00:00:00-02:00
2001;2023-10-03T00:00:00-02:00;Comida;Gasto;Supermercado;Cdc;2.3;;Bip Bip;2025-04-04T00:00:00-02:00;2025-04-04T00:00:00-02:00
2002;2023-10-04T00:00:00-02:00;Otros Gastos;Gasto;Cosas del piso;LaCaixa;63.14;Factura luz Iberdrola (kWh);233.19;2025-04-04T00:00:00-02:00;2025-04-04T00:00:00-02:00
2003;2023-10-04T00:00:00-02:00;Comida;Gasto;Restaurante;Cdc;26.2;Cena con Yolanda;Pita Club;2025-04-04T00:00:00-02:00;2025-04-04T00:00:00-02:00
2004;2023-10-05T00:00:00-02:00;Piso JB38;Inversión;CCPP;LaCaixa;75;;;2025-04-04T00:00:00-02:00;2025-04-04T00:00:00-02:00
2005;2023-10-05T00:00:00-02:00;Comida;Gasto;Restaurante;Cdc;11.1;Cena balonmano;La Rotonda;2025-04-04T00:00:00-02:00;2025-04-04T00:00:00-02:00
2006;2023-10-06T00:00:00-02:00;Comida;Gasto;Bar;Cdc;8;Comida dia laborable;Caruso;2025-04-04T00:00:00-02:00;2025-04-04T00:00:00-02:00
2007;2023-10-06T00:00:00-02:00;Comida;Gasto;Supermercado;Cdc;1.15;;Bip Bip;2025-04-04T00:00:00-02:00;2025-04-04T00:00:00-02:00
2008;2023-10-06T00:00:00-02:00;Otros Gastos;Gasto;Cosas del piso;Cash;0;limpieza bimensual;Vicky;2025-04-04T00:00:00-02:00;2025-04-04T00:00:00-02:00
2009;2023-10-07T00:00:00-02:00;Comida;Gasto;Restaurante;LaCaixa;18;Cena Marc Marina y Laura;Bastian corner;2025-04-04T00:00:00-02:00;2025-04-04T00:00:00-02:00
2010;2023-10-07T00:00:00-02:00;QFI;Gasto;Fiesta;LaCaixa;10;Copas Bar;;2025-04-04T00:00:00-02:00;2025-04-04T00:00:00-02:00
2011;2023-10-08T00:00:00-02:00;Comida;Gasto;Restaurante;Cdc;11;;KFC;2025-04-04T00:00:00-02:00;2025-04-04T00:00:00-02:00
2012;2023-10-09T00:00:00-02:00;Comida;Gasto;Supermercado;Cdc;5.28;Comida dia laborable;Eroski;2025-04-04T00:00:00-02:00;2025-04-04T00:00:00-02:00
2013;2023-10-10T00:00:00-02:00;Comida;Gasto;Supermercado;Cdc;11.58;Comida dia laborable;Eroski;2025-04-04T00:00:00-02:00;2025-04-04T00:00:00-02:00
2014;2023-10-10T00:00:00-02:00;Otros Gastos;Gasto;Supermercado;Cdc;17.16;Cosas limpieza;Bip Bip;2025-04-04T00:00:00-02:00;2025-04-04T00:00:00-02:00
2015;2023-10-10T00:00:00-02:00;Otros Gastos;Gasto;Regalos;Cdc;19.99;Regalo Yolanda Airfrier 1/4;Amazon;2025-04-04T00:00:00-02:00;2025-04-04T00:00:00-02:00
2016;2023-10-10T00:00:00-02:00;Tools;Gasto;AI;Cdc;2.45;API OpenAI;Openai;2025-04-04T00:00:00-02:00;2025-04-04T00:00:00-02:00
2017;2023-10-10T00:00:00-02:00;Comida;Gasto;Restaurante;LaCaixa;14.5;Cena balonmano;La Rotonda;2025-04-04T00:00:00-02:00;2025-04-04T00:00:00-02:00
2018;2023-10-11T00:00:00-02:00;Comida;Gasto;Restaurante;Cdc;31.3;Cena con Yolanda;Pita Club;2025-04-04T00:00:00-02:00;2025-04-04T00:00:00-02:00
2019;2023-10-12T00:00:00-02:00;Comida;Gasto;Restaurante;Cdc;12;;Dos Hermanos;2025-04-04T00:00:00-02:00;2025-04-04T00:00:00-02:00
2020;2023-10-12T00:00:00-02:00;Comida;Gasto;Supermercado;Cdc;2.79;;Chinos;2025-04-04T00:00:00-02:00;2025-04-04T00:00:00-02:00
2021;2023-10-12T00:00:00-02:00;Piso JB38;Inversión;Impuestos;LaCaixa;132.58;Impuesto basuras;Gobierno;2025-04-04T00:00:00-02:00;2025-04-04T00:00:00-02:00
2022;2023-10-13T00:00:00-02:00;Comida;Gasto;Supermercado;Cdc;2.19;;Chinos;2025-04-04T00:00:00-02:00;2025-04-04T00:00:00-02:00
2023;2023-10-13T00:00:00-02:00;Viajes/ Transporte;Gasto;Gasolina;LaCaixa;10;219;km;2025-04-04T00:00:00-02:00;2025-04-04T00:00:00-02:00
2024;2023-10-15T00:00:00-02:00;QFI;Gasto;Fiesta;LaCaixa;35.5;Copas Discoteca;Three Lions;2025-04-04T00:00:00-02:00;2025-04-04T00:00:00-02:00
2025;2023-10-15T00:00:00-02:00;QFI;Gasto;Fiesta;LaCaixa;20;Copas Discoteca;Sabotage;2025-04-04T00:00:00-02:00;2025-04-04T00:00:00-02:00
2026;2023-10-15T00:00:00-02:00;Comida;Gasto;Restaurante;Cdc;12;;Dos Hermanos;2025-04-04T00:00:00-02:00;2025-04-04T00:00:00-02:00
2027;2023-10-16T00:00:00-02:00;Tools;Gasto;Suscripcion;Cdc;99.99;Sorare data anual;Soraredata;2025-04-04T00:00:00-02:00;2025-04-04T00:00:00-02:00
2028;2023-10-16T00:00:00-02:00;Cripto D;Inversión;Cdc;Cdc;96.73;100 USDC;;2025-04-04T00:00:00-02:00;2025-04-04T00:00:00-02:00
2029;2023-10-18T00:00:00-02:00;Piso JB38;Ingreso;Alquiler;Cash;450;Pol octubre;;2025-04-04T00:00:00-02:00;2025-04-04T00:00:00-02:00
2030;2023-10-18T00:00:00-02:00;Comida;Gasto;Supermercado;Cdc;2.49;Comida dia laborable;Eroski;2025-04-04T00:00:00-02:00;2025-04-04T00:00:00-02:00
2031;2023-10-18T00:00:00-02:00;Otros Gastos;Gasto;Ropa;Cdc;7.99;Calcetines balonmano;Decathlon;2025-04-04T00:00:00-02:00;2025-04-04T00:00:00-02:00
2032;2023-10-18T00:00:00-02:00;Comida;Gasto;Supermercado;Cdc;11.92;;Eroski;2025-04-04T00:00:00-02:00;2025-04-04T00:00:00-02:00
2033;2023-10-19T00:00:00-02:00;Piso JB38;Ingreso;Alquiler;LaCaixa;400;José octubre;;2025-04-04T00:00:00-02:00;2025-04-04T00:00:00-02:00
2034;2023-10-19T00:00:00-02:00;Comida;Gasto;Restaurante;Cash;13;Cena balonmano;La Rotonda;2025-04-04T00:00:00-02:00;2025-04-04T00:00:00-02:00
2035;2023-10-20T00:00:00-02:00;Comida;Gasto;Restaurante;LaCaixa;20;Cena piso;Pol;2025-04-04T00:00:00-02:00;2025-04-04T00:00:00-02:00
2036;2023-10-21T00:00:00-02:00;Otros Gastos;Gasto;Ropa;LaCaixa;26.01;5 Calzoncillos amazon (tarjeta mama);Amazon;2025-04-04T00:00:00-02:00;2025-04-04T00:00:00-02:00
2037;2023-10-21T00:00:00-02:00;QFI;Gasto;Fiesta;LaCaixa;35;Copas Discoteca;Luna;2025-04-04T00:00:00-02:00;2025-04-04T00:00:00-02:00
2038;2023-10-23T00:00:00-02:00;Comida;Gasto;Supermercado;Cdc;8.88;Comida dia laborable;Eroski;2025-04-04T00:00:00-02:00;2025-04-04T00:00:00-02:00
2039;2023-10-23T00:00:00-02:00;Comida;Gasto;Supermercado;LaCaixa;1.75;;Chinos;2025-04-04T00:00:00-02:00;2025-04-04T00:00:00-02:00
2040;2023-10-23T00:00:00-02:00;Cripto D;Inversión;Cdc;Cdc;95.67;100 USDC;;2025-04-04T00:00:00-02:00;2025-04-04T00:00:00-02:00
2041;2023-10-24T00:00:00-02:00;Comida;Gasto;Supermercado;LaCaixa;6.2;;Bip Bip;2025-04-04T00:00:00-02:00;2025-04-04T00:00:00-02:00
2042;2023-10-25T00:00:00-02:00;Tools;Gasto;Cosas del piso;LaCaixa;32;Internet piso;Movistar;2025-04-04T00:00:00-02:00;2025-04-04T00:00:00-02:00
2043;2023-10-25T00:00:00-02:00;Comida;Gasto;Restaurante;LaCaixa;39.6;Cena con Yolanda;Raimundo;2025-04-04T00:00:00-02:00;2025-04-04T00:00:00-02:00
2044;2023-10-26T00:00:00-02:00;Otros Gastos;Gasto;Regalos;Cash;4;Viaje Cork Tabaco María;Tabacs;2025-04-04T00:00:00-02:00;2025-04-04T00:00:00-02:00
2045;2023-10-26T00:00:00-02:00;Comida;Gasto;Restaurante;LaCaixa;17;Cena balonmano;La Rotonda;2025-04-04T00:00:00-02:00;2025-04-04T00:00:00-02:00
2046;2023-10-26T00:00:00-02:00;QFI;Gasto;Fiesta;LaCaixa;16;Halloween Disfraz;;2025-04-04T00:00:00-02:00;2025-04-04T00:00:00-02:00
2047;2023-10-27T00:00:00-02:00;Café;Gasto;Bar;Cdc;3.4;Viaje Cork Aeropuerto;Aeropuerto;2025-04-04T00:00:00-02:00;2025-04-04T00:00:00-02:00
2048;2023-10-27T00:00:00-02:00;Tools;Gasto;Hosting;LaCaixa;6.04;marctonimas.com;SERED;2025-04-04T00:00:00-02:00;2025-04-04T00:00:00-02:00
2049;2023-10-27T00:00:00-02:00;QFI;Gasto;Bebida;Cdc;19.2;Cervezas Viaje Cork;Reardens of Washington;2025-04-04T00:00:00-02:00;2025-04-04T00:00:00-02:00
2050;2023-10-27T00:00:00-02:00;Tools;Gasto;Dominio;LaCaixa;11.95;marctonimas.com;SERED;2025-04-04T00:00:00-02:00;2025-04-04T00:00:00-02:00
2051;2023-10-28T00:00:00-02:00;Viajes/ Transporte;Gasto;Taxi;Cdc;20;Viaje Cork;Taxi;2025-04-04T00:00:00-02:00;2025-04-04T00:00:00-02:00
2052;2023-10-28T00:00:00-02:00;Comida;Gasto;Viaje Cork;Cdc;93.8;Restaurante viaje Cork;Mabel Lane;2025-04-04T00:00:00-02:00;2025-04-04T00:00:00-02:00
2053;2023-10-29T00:00:00-02:00;QFI;Gasto;Bebida;Cdc;40.9;Cervezas Viaje Cork;The Bodega;2025-04-04T00:00:00-02:00;2025-04-04T00:00:00-02:00
2054;2023-10-29T00:00:00-02:00;QFI;Gasto;Bebida;Cdc;24.5;Cervezas Viaje Cork;Rezz Cork;2025-04-04T00:00:00-02:00;2025-04-04T00:00:00-02:00
2055;2023-10-29T00:00:00-02:00;Viajes/ Transporte;Gasto;Gasolina;Cdc;16.4;Coche alquiler viaje cork;Cirlce K;2025-04-04T00:00:00-02:00;2025-04-04T00:00:00-02:00
2056;2023-10-29T00:00:00-02:00;QFI;Gasto;Bebida;Cdc;21.5;Cervezas Viaje Cork;Mardyke;2025-04-04T00:00:00-02:00;2025-04-04T00:00:00-02:00
2057;2023-10-30T00:00:00-02:00;Tools;Gasto;Miscelánea;Cdc;10;Adaptador UK>EU viaje Cork;Aeropuerto;2025-04-04T00:00:00-02:00;2025-04-04T00:00:00-02:00
2058;2023-10-30T00:00:00-02:00;Comida;Gasto;Restaurante;Cdc;10.5;;Pita Club;2025-04-04T00:00:00-02:00;2025-04-04T00:00:00-02:00
